latitude,longitude,temperature_celsius,wind_mph,wind_kph,pressure_mb,humidity,cloud,feels_like_celsius
4.88,114.93,27.0,5.6,9.0,1010.0,100,75,31.6
42.68,23.32,17.0,9.4,15.1,1017.0,63,25,17.0
12.37,-1.52,38.9,2.7,4.3,1007.0,26,28,40.2
-3.38,29.36,18.6,23.0,37.1,1013.0,84,50,18.6
-24.37,46.45,23.7,3.4,5.4,1016.0,57,5,25.3
14.93,-23.51,28.0,15.0,24.1,1014.0,48,25,30.6
11.55,104.92,30.0,2.2,3.6,1009.0,79,50,33.3
3.87,11.52,32.0,2.2,3.6,1013.0,56,75,48.8
45.42,-75.7,20.0,5.6,9.0,1014.0,78,75,20.0
4.37,18.58,34.0,4.3,6.8,1007.0,56,50,40.9
12.11,15.05,42.0,13.6,22.0,1006.0,5,0,43.0
-33.45,-70.67,9.0,3.8,6.1,1021.0,57,25,7.7
39.93,116.39,24.0,11.9,19.1,1007.0,50,0,25.0
43.32,24.7,16.7,9.6,15.5,1016.0,76,65,16.7
-11.7,43.24,25.6,14.1,22.7,1014.0,82,5,28.0
-4.26,15.28,32.0,2.2,3.6,1010.0,59,25,37.1
9.97,-84.08,26.0,3.8,6.1,1019.0,65,75,28.2
45.8,16.0,23.0,16.1,25.9,1010.0,41,0,24.8
23.13,-82.36,31.0,11.9,19.1,1014.0,59,50,34.9
35.17,33.37,24.0,15.0,24.1,1016.0,69,0,24.9
50.08,14.47,13.0,11.9,19.1,1009.0,94,75,12.5
-4.3,15.3,32.0,2.2,3.6,1010.0,59,25,37.7
55.67,12.58,19.0,16.1,25.9,1016.0,37,0,19.0
11.6,43.15,31.1,9.6,15.5,1006.0,76,9,39.4
15.3,-61.4,31.0,5.6,9.0,1014.0,66,25,38.8
18.47,-69.9,32.0,4.3,6.8,1016.0,67,25,36.5
-0.22,-78.5,18.9,4.7,7.6,1015.0,55,84,18.9
30.05,31.25,34.0,15.0,24.1,1017.0,20,0,32.3
13.71,-89.2,26.0,3.8,6.1,1015.0,84,25,28.6
3.75,8.78,31.0,8.1,13.0,1009.0,84,50,40.8
15.33,38.93,19.8,6.9,11.2,1013.0,60,5,19.8
59.43,24.73,21.0,6.9,11.2,1021.0,43,0,21.0
-26.32,31.13,16.9,2.2,3.6,1020.0,44,0,16.9
9.03,38.7,24.0,13.6,22.0,1024.0,41,75,25.5
-18.13,178.42,25.0,2.2,3.6,1008.0,100,75,27.8
60.18,24.93,20.0,10.5,16.9,1021.0,40,0,20.0
48.87,2.33,18.0,2.2,3.6,1010.0,56,62,18.0
0.38,9.45,30.0,9.4,15.1,1009.0,79,50,36.9
13.45,-16.58,33.0,10.5,16.9,1011.0,49,0,42.5
41.73,44.79,15.0,24.2,38.9,1016.0,48,0,13.7
52.52,13.4,24.0,17.4,28.1,1008.0,27,0,25.1
5.55,-0.22,30.0,10.5,16.9,1010.0,70,25,34.3
37.98,23.72,20.0,2.2,3.6,1015.0,60,75,20.0
12.05,-61.75,31.0,16.1,25.9,1014.0,75,25,38.4
14.62,-90.53,25.0,9.4,15.1,1021.0,61,75,26.3
9.51,-13.71,29.0,11.9,19.1,1012.0,70,75,34.2
11.85,-15.58,35.0,11.9,19.1,1011.0,47,0,40.2
6.8,-58.17,27.0,6.9,11.2,1013.0,94,75,30.0
18.54,-72.34,32.0,13.6,22.0,1015.0,63,25,35.2
41.9,12.45,23.0,6.9,11.2,1013.0,38,0,24.5
14.1,-87.22,27.0,5.6,9.0,1017.0,66,50,28.5
47.5,19.08,15.0,8.1,13.0,1012.0,82,75,13.5
63.83,-22.43,6.0,20.6,33.1,1013.0,65,75,1.8
28.6,77.2,36.0,2.2,3.6,1003.0,21,0,34.4
-6.21,106.85,28.0,2.2,3.6,1009.0,74,25,30.9
35.73,51.33,24.0,9.4,15.1,1012.0,24,37,23.2
33.34,44.39,33.0,11.9,19.1,1012.0,14,0,30.9
53.33,-6.25,17.0,5.6,9.0,1012.0,77,75,17.0
31.78,35.23,25.0,11.9,19.1,1017.0,54,0,25.4
41.9,12.48,23.0,6.9,11.2,1013.0,38,0,24.5
17.97,-76.75,32.0,18.6,29.9,1014.0,67,25,34.8
35.69,139.69,18.0,2.5,4.0,1016.0,77,0,18.0
31.95,35.93,27.0,13.6,22.0,1021.0,39,0,26.6
51.18,71.43,16.0,6.9,11.2,1013.0,82,37,16.0
-1.28,36.82,22.0,9.4,15.1,1020.0,78,75,24.5
-0.88,169.53,29.2,9.8,15.8,1004.0,75,74,34.1
29.37,47.96,34.8,2.2,3.6,1008.0,21,0,35.4
42.87,74.6,16.4,4.0,6.5,1012.0,74,13,16.4
-8.18,114.32,20.4,3.4,5.4,1012.0,96,76,20.4
56.95,24.1,20.0,11.9,19.1,1021.0,46,0,20.0
33.87,35.51,23.0,5.6,9.0,1020.0,69,0,25.0
-29.32,27.48,16.4,5.8,9.4,1020.0,33,3,16.5
6.31,-10.8,31.0,8.1,13.0,1011.0,75,50,37.9
18.78,100.78,26.9,2.2,3.6,1008.0,83,72,30.5
47.13,9.52,16.0,9.4,15.1,1010.0,63,25,16.0
54.68,25.32,22.0,6.9,11.2,1019.0,38,0,24.6
49.61,6.13,12.0,16.1,25.9,1008.0,94,75,9.2
-18.92,47.52,19.0,6.9,11.2,1022.0,78,75,19.0
-13.98,33.78,23.0,8.1,13.0,1020.0,50,0,24.9
3.17,101.7,27.0,2.2,3.6,1009.0,89,25,31.1
3.48,73.53,29.5,20.4,32.8,1010.0,77,76,35.3
12.65,-8.0,34.0,2.2,3.6,1013.0,44,25,33.7
35.9,14.51,30.0,4.3,6.8,1013.0,31,0,34.6
7.1,171.38,27.0,5.6,9.0,1006.0,89,100,30.0
18.09,-15.98,22.0,16.8,27.0,1012.0,67,0,22.0
-20.16,57.5,24.0,16.1,25.9,1019.0,61,50,25.6
19.43,-99.13,23.0,4.3,6.8,1024.0,44,0,24.0
6.92,158.15,26.0,4.3,6.8,1008.0,94,100,28.6
36.26,46.59,12.9,13.9,22.3,1014.0,38,0,10.8
43.73,7.42,20.0,11.9,19.1,1011.0,73,25,20.0
47.92,106.92,9.0,6.9,11.2,1018.0,50,50,7.6
42.44,19.26,23.0,4.3,6.8,1013.0,78,25,25.1
-25.97,32.59,27.0,5.6,9.0,1016.0,58,0,29.0
16.78,94.73,29.6,6.9,11.2,1008.0,76,10,35.3
-22.57,17.08,25.0,9.4,15.1,1027.0,19,0,24.0
39.55,27.62,28.0,5.6,9.0,1014.0,37,0,32.0
27.72,85.32,25.0,3.8,6.1,1015.0,44,75,24.7
52.37,4.89,16.0,12.5,20.2,1009.0,88,50,16.0
-41.3,174.78,13.0,28.6,46.1,1016.0,67,75,9.6
12.15,-86.27,30.0,4.3,6.8,1011.0,84,50,34.6
13.52,2.12,40.0,12.5,20.2,1008.0,19,0,39.9
9.18,7.18,30.2,2.9,4.7,1010.0,56,7,32.9
39.02,125.75,13.9,6.3,10.1,1016.0,83,0,13.3
42.0,21.43,21.0,2.2,3.6,1014.0,64,50,21.0
59.92,10.75,22.0,6.9,11.2,1019.0,23,0,23.1
23.61,58.59,35.0,3.8,6.1,1006.0,37,0,40.4
33.7,73.17,31.3,6.9,11.2,1004.0,25,11,29.8
7.35,134.45,27.0,2.2,3.6,1009.0,89,75,30.5
-11.18,-67.08,32.9,4.0,6.5,1013.0,44,12,35.0
8.97,-79.53,30.0,3.8,6.1,1012.0,75,37,35.9
-9.46,147.19,25.0,2.2,3.6,1007.0,100,50,28.0
-19.45,-61.15,22.7,6.5,10.4,1016.0,55,100,24.7
-12.05,-77.05,19.6,8.1,13.0,1015.0,81,36,19.6
14.6,120.98,28.0,4.3,6.8,1011.0,74,75,31.7
52.25,21.0,22.0,18.6,29.9,1015.0,29,0,24.2
38.72,-9.13,19.0,15.0,24.1,1013.0,52,50,19.0
25.29,51.53,35.0,6.9,11.2,1006.0,35,0,38.3
44.43,26.1,18.0,8.1,13.0,1019.0,52,50,18.0
55.75,37.62,20.0,13.6,22.0,1016.0,37,0,20.0
-1.95,30.06,25.0,4.3,6.8,1018.0,61,50,27.6
17.3,-62.72,31.0,15.0,24.1,1016.0,79,37,38.8
14.0,-61.0,31.0,23.0,37.1,1015.0,79,37,37.4
13.13,-61.22,31.0,21.7,34.9,1015.0,75,50,40.0
-13.83,-171.73,25.0,5.6,9.0,1008.0,94,75,27.0
43.93,12.45,21.0,9.4,15.1,1011.0,56,50,21.0
50.88,2.98,16.0,8.1,13.0,1010.0,68,75,16.0
24.64,46.77,34.0,11.9,19.1,1013.0,12,0,32.0
14.67,-17.44,26.0,9.4,15.1,1012.0,70,0,28.0
44.8,20.47,20.0,16.1,25.9,1012.0,56,0,20.0
-4.62,55.45,28.0,3.8,6.1,1008.0,84,0,32.5
8.49,-13.23,24.0,2.2,3.6,1010.0,89,75,25.7
1.29,103.86,28.0,2.2,3.6,1010.0,89,75,32.0
48.15,17.12,13.0,9.4,15.1,1012.0,94,75,11.6
46.06,14.51,17.0,10.5,16.9,1011.0,55,25,17.0
-9.43,159.95,25.7,4.5,7.2,1006.0,86,32,28.6
2.07,45.37,29.0,11.9,19.1,1009.0,89,25,35.1
-25.75,28.19,24.0,4.3,6.8,1025.0,22,0,23.2
37.57,127.0,16.0,2.5,4.0,1016.0,82,0,16.0
12.15,24.45,37.9,7.2,11.5,1006.0,8,5,36.9
40.4,-3.68,19.0,8.1,13.0,1010.0,40,50,19.0
6.93,79.85,26.0,3.8,6.1,1009.0,94,25,29.0
15.59,32.53,39.8,9.2,14.8,1005.0,6,3,39.7
5.83,-55.17,26.5,12.8,20.5,1013.0,90,53,30.6
59.33,18.05,20.0,10.5,16.9,1022.0,32,0,20.0
46.92,7.47,16.0,6.9,11.2,1010.0,55,50,16.0
33.5,36.3,30.0,11.9,19.1,1017.0,19,50,28.6
38.56,68.77,25.0,6.9,11.2,1011.0,54,25,26.3
-6.18,35.75,23.0,6.3,10.1,1013.0,48,11,24.7
-8.56,125.57,25.0,5.4,8.6,1012.0,74,14,26.7
43.81,23.24,16.0,17.4,28.1,1017.0,63,75,16.0
-21.13,-175.2,23.0,2.2,3.6,1012.0,100,25,25.1
10.65,-61.52,27.0,6.9,11.2,1013.0,94,50,28.2
36.8,10.18,27.0,6.9,11.2,1010.0,37,25,26.5
39.93,32.86,24.0,8.1,13.0,1017.0,39,50,25.5
37.95,58.38,21.0,4.3,6.8,1009.0,73,75,21.0
-8.52,179.22,28.0,2.2,3.6,1006.0,89,75,31.1
0.32,32.57,25.0,8.1,13.0,1015.0,74,25,26.7
50.43,30.52,16.4,7.2,11.5,1020.0,59,46,16.4
24.47,54.37,33.0,6.9,11.2,1006.0,44,0,40.2
51.52,-0.11,21.0,3.8,6.1,1010.0,43,0,21.0
46.6,-120.49,13.3,6.9,11.2,1016.0,31,0,13.0
-34.86,-56.17,14.0,9.4,15.1,1017.0,67,50,12.6
41.32,69.25,26.0,2.2,3.6,1010.0,58,62,26.2
-17.73,168.32,24.6,13.6,22.0,1009.0,86,95,26.8
10.5,-66.92,30.0,5.6,9.0,1013.0,79,50,33.6
21.03,105.85,27.0,10.5,16.9,1010.0,84,75,32.0
15.35,44.21,24.9,15.7,25.2,1012.0,30,32,24.6
-15.42,28.28,20.9,5.8,9.4,1017.0,41,11,20.9
-17.82,31.04,20.4,4.5,7.2,1017.0,38,7,20.4
34.52,69.18,19.5,2.2,3.6,1010.0,46,15,19.5
41.33,19.82,27.0,10.5,16.9,1012.0,51,0,29.4
36.76,3.05,24.0,9.4,15.1,1011.0,57,50,25.4
42.5,1.52,13.0,10.5,16.9,1010.0,42,72,11.4
-8.84,13.23,30.0,11.9,19.1,1008.0,66,25,34.2
17.12,-61.85,31.0,10.5,16.9,1017.0,71,50,38.8
-34.59,-58.67,10.0,8.1,13.0,1027.0,82,0,8.6
40.18,44.51,21.0,5.6,9.0,1015.0,17,0,21.0
48.2,16.37,21.0,13.6,22.0,1012.0,60,50,21.0
40.4,49.88,16.0,6.9,11.2,1020.0,59,25,16.0
25.08,-77.35,31.0,10.5,16.9,1017.0,59,0,41.6
26.24,50.58,31.0,21.7,34.9,1007.0,41,0,34.8
23.72,90.41,30.8,12.3,19.8,1002.0,67,11,36.1
13.1,-59.62,33.0,23.0,37.1,1016.0,59,50,46.7
53.9,27.57,21.0,9.4,15.1,1016.0,49,62,21.0
50.83,4.33,18.0,5.6,9.0,1011.0,73,50,18.0
17.25,-88.77,31.0,6.9,11.2,1010.0,84,50,38.6
6.48,2.62,31.0,6.9,11.2,1009.0,71,25,36.0
27.48,89.6,9.9,3.6,5.8,1013.0,93,78,9.4
-19.04,-65.26,13.4,5.8,9.4,1017.0,78,82,12.7
43.85,18.38,25.0,4.3,6.8,1013.0,36,25,25.8
-24.65,25.91,28.7,2.2,3.6,1017.0,13,0,26.6
-2.08,-58.17,28.7,4.5,7.2,1014.0,81,80,34.1
4.88,114.93,27.0,2.2,3.6,1008.0,94,25,32.0
42.68,23.32,24.0,2.2,3.6,1016.0,44,0,25.3
12.37,-1.52,40.7,3.4,5.4,1007.0,22,16,41.7
-3.38,29.36,30.0,6.9,11.2,1011.0,59,25,36.1
-24.37,46.45,26.4,12.1,19.4,1015.0,56,84,27.3
14.93,-23.51,27.0,25.5,41.0,1015.0,54,25,29.2
11.55,104.92,31.0,2.2,3.6,1005.0,75,50,35.1
3.87,11.52,31.0,2.2,3.6,1013.0,59,75,42.8
45.42,-75.7,18.0,5.6,9.0,1016.0,88,75,18.0
4.37,18.58,34.0,4.3,6.8,1007.0,56,75,35.2
12.11,15.05,43.0,6.9,11.2,1004.0,6,0,44.6
-33.45,-70.67,5.0,2.2,3.6,1024.0,75,50,4.7
39.93,116.39,24.0,11.9,19.1,1010.0,65,0,25.4
43.32,24.7,22.6,4.3,6.8,1015.0,61,25,24.8
-11.7,43.24,26.3,18.3,29.5,1012.0,84,89,29.5
-4.26,15.28,34.0,9.4,15.1,1008.0,47,0,35.1
9.97,-84.08,25.0,11.9,19.1,1019.0,65,25,27.1
45.8,16.0,26.0,5.6,9.0,1012.0,37,0,25.9
23.13,-82.36,30.0,9.4,15.1,1016.0,70,50,38.6
35.17,33.37,28.0,19.2,31.0,1012.0,58,0,28.0
50.08,14.47,16.0,12.5,20.2,1011.0,72,75,16.0
-4.3,15.3,34.0,9.4,15.1,1008.0,47,0,35.4
55.67,12.58,20.0,12.5,20.2,1014.0,40,0,20.0
11.6,43.15,35.0,12.5,20.2,1004.0,50,25,51.1
15.3,-61.4,34.0,3.8,6.1,1015.0,41,25,49.9
18.47,-69.9,29.0,5.6,9.0,1017.0,79,50,32.1
-0.22,-78.5,13.6,3.6,5.8,1019.0,81,22,13.7
30.05,31.25,38.0,9.4,15.1,1013.0,14,0,37.1
13.71,-89.2,27.0,2.5,4.0,1017.0,70,25,28.6
3.75,8.78,30.0,5.6,9.0,1010.0,84,50,38.6
15.33,38.93,23.2,11.6,18.7,1011.0,48,4,24.7
59.43,24.73,22.0,12.5,20.2,1017.0,27,0,24.5
-26.32,31.13,19.6,9.4,15.1,1021.0,59,30,19.6
9.03,38.7,24.0,11.9,19.1,1023.0,47,75,25.3
-18.13,178.42,25.0,2.2,3.6,1010.0,94,50,27.9
60.18,24.93,20.0,8.1,13.0,1018.0,26,0,20.0
48.87,2.33,19.0,12.5,20.2,1011.0,64,75,19.0
0.38,9.45,29.0,5.6,9.0,1009.0,84,75,33.9
13.45,-16.58,35.0,4.3,6.8,1011.0,27,0,46.8
41.73,44.79,19.0,18.6,29.9,1017.0,32,25,19.0
52.52,13.4,19.0,9.4,15.1,1010.0,56,25,19.0
5.55,-0.22,32.0,10.5,16.9,1009.0,67,25,40.4
37.98,23.72,22.0,2.2,3.6,1016.0,61,0,24.6
12.05,-61.75,32.0,16.1,25.9,1015.0,67,25,39.2
14.62,-90.53,24.0,2.2,3.6,1021.0,69,50,25.6
9.51,-13.71,32.0,9.4,15.1,1011.0,67,25,43.1
11.85,-15.58,38.0,2.2,3.6,1010.0,31,0,46.8
6.8,-58.17,30.0,9.4,15.1,1014.0,75,50,37.8
18.54,-72.34,31.0,12.5,20.2,1017.0,63,25,34.2
41.9,12.45,25.0,6.9,11.2,1012.0,44,0,24.6
14.1,-87.22,26.0,2.2,3.6,1019.0,70,50,28.0
47.5,19.08,22.0,5.6,9.0,1014.0,50,50,24.2
63.83,-22.43,8.0,11.9,19.1,1018.0,53,50,4.6
28.6,77.2,41.0,6.9,11.2,1000.0,15,0,41.4
-6.21,106.85,28.0,6.9,11.2,1010.0,74,25,31.6
35.73,51.33,23.0,18.6,29.9,1012.0,20,50,22.9
33.34,44.39,35.0,11.9,19.1,1010.0,17,50,33.2
53.33,-6.25,16.0,10.5,16.9,1017.0,77,75,16.0
31.78,35.23,31.0,6.9,11.2,1013.0,24,0,29.2
41.9,12.48,25.0,6.9,11.2,1012.0,44,0,24.6
17.97,-76.75,32.0,16.1,25.9,1015.0,71,25,35.8
35.69,139.69,20.0,6.9,11.2,1018.0,78,0,20.0
31.95,35.93,30.0,12.5,20.2,1018.0,22,0,27.9
51.18,71.43,21.0,11.9,19.1,1003.0,60,37,21.0
-1.28,36.82,26.0,9.4,15.1,1020.0,48,75,28.3
-0.88,169.53,29.2,12.5,20.2,1006.0,75,61,34.1
29.37,47.96,36.1,12.5,20.2,1007.0,12,0,35.1
42.87,74.6,15.0,4.7,7.6,1017.0,82,83,14.9
-8.18,114.32,20.3,4.5,7.2,1012.0,93,82,20.3
56.95,24.1,23.0,8.1,13.0,1016.0,47,0,24.8
33.87,35.51,25.0,6.9,11.2,1015.0,65,0,26.0
-29.32,27.48,22.1,12.1,19.4,1019.0,21,3,22.3
6.31,-10.8,32.0,11.9,19.1,1010.0,67,75,41.3
18.78,100.78,32.0,3.8,6.1,1003.0,67,25,40.6
47.13,9.52,20.0,2.2,3.6,1011.0,53,25,20.0
54.68,25.32,21.0,10.5,16.9,1016.0,49,25,21.0
49.61,6.13,16.0,5.6,9.0,1010.0,77,75,16.0
-18.92,47.52,21.0,8.1,13.0,1020.0,73,75,21.0
-13.98,33.78,24.0,16.1,25.9,1020.0,54,50,25.1
3.17,101.7,29.0,2.2,3.6,1007.0,84,25,36.2
3.48,73.53,28.8,24.2,38.9,1008.0,82,80,34.5
12.65,-8.0,39.0,2.2,3.6,1011.0,30,25,43.1
35.9,14.51,31.0,2.2,3.6,1012.0,38,0,39.3
7.1,171.38,27.7,16.8,27.0,1007.0,82,81,32.0
18.09,-15.98,25.1,13.0,20.9,1012.0,54,0,26.1
-20.16,57.5,25.0,9.4,15.1,1016.0,74,50,26.6
19.43,-99.13,20.0,4.3,6.8,1026.0,53,0,20.0
6.92,158.15,28.0,8.1,13.0,1007.0,79,100,32.5
36.26,46.59,16.3,14.3,23.0,1013.0,41,3,16.3
43.73,7.42,20.0,4.3,6.8,1012.0,73,25,20.0
47.92,106.92,10.0,6.9,11.2,1018.0,54,0,9.4
42.44,19.26,25.0,3.8,6.1,1013.0,57,25,26.4
34.03,-6.84,21.0,11.9,19.1,1013.0,49,50,21.0
-25.97,32.59,25.0,11.9,19.1,1020.0,69,25,26.3
16.78,94.73,29.7,10.1,16.2,1006.0,73,17,34.9
-22.57,17.08,26.0,9.4,15.1,1026.0,18,0,24.5
39.55,27.62,28.0,11.9,19.1,1014.0,51,0,29.5
27.72,85.32,26.0,6.9,11.2,1012.0,70,25,25.5
52.37,4.89,22.0,8.1,13.0,1010.0,50,25,24.5
-41.3,174.78,12.0,9.4,15.1,1020.0,82,75,10.2
12.15,-86.27,29.0,6.9,11.2,1012.0,79,25,33.5
13.52,2.12,43.0,2.5,4.0,1007.0,15,0,44.6
9.18,7.18,33.0,8.1,13.0,1010.0,63,50,31.9
39.02,125.75,17.2,6.0,9.7,1017.0,80,8,17.2
42.0,21.43,27.0,3.8,6.1,1013.0,58,25,28.2
59.92,10.75,23.0,11.9,19.1,1015.0,25,0,23.4
23.61,58.59,38.0,3.8,6.1,1003.0,20,0,45.4
33.7,73.17,32.4,8.3,13.3,1002.0,28,3,31.4
7.35,134.45,25.0,9.4,15.1,1008.0,94,100,27.3
-11.18,-67.08,31.0,2.2,3.6,1015.0,53,17,33.6
8.97,-79.53,30.0,4.3,6.8,1012.0,75,37,36.6
-9.46,147.19,26.0,11.9,19.1,1007.0,84,50,29.5
-19.45,-61.15,15.9,9.6,15.5,1022.0,65,100,15.9
-12.05,-77.05,18.8,4.3,6.8,1015.0,86,53,18.8
52.25,21.0,23.0,10.5,16.9,1013.0,38,0,24.6
38.72,-9.13,19.0,12.5,20.2,1015.0,52,25,19.0
25.29,51.53,36.0,17.4,28.1,1006.0,27,0,37.4
44.43,26.1,21.0,2.2,3.6,1017.0,49,75,21.0
55.75,37.62,19.0,6.9,11.2,1018.0,30,0,19.0
-1.95,30.06,28.0,5.6,9.0,1017.0,45,50,32.5
17.3,-62.72,31.0,9.4,15.1,1017.0,75,25,39.4
14.0,-61.0,31.0,15.0,24.1,1016.0,66,50,36.6
13.13,-61.22,32.0,23.0,37.1,1016.0,71,25,42.6
-13.83,-171.73,26.0,4.3,6.8,1008.0,94,25,28.6
43.93,12.45,20.0,11.9,19.1,1012.0,73,0,20.0
50.88,2.98,13.0,8.1,13.0,1012.0,94,100,11.9
24.64,46.77,35.0,12.5,20.2,1013.0,9,0,33.2
14.67,-17.44,26.0,11.9,19.1,1012.0,74,50,28.0
44.8,20.47,26.0,2.2,3.6,1014.0,32,0,26.4
-4.62,55.45,29.0,2.2,3.6,1009.0,84,50,33.0
8.49,-13.23,31.0,12.5,20.2,1010.0,66,75,37.3
1.29,103.86,29.0,6.9,11.2,1008.0,75,75,34.0
48.15,17.12,20.0,6.9,11.2,1013.0,64,50,20.0
46.06,14.51,23.0,11.9,19.1,1013.0,41,25,24.6
-9.43,159.95,26.0,3.8,6.1,1006.0,100,50,29.0
2.07,45.37,30.0,16.1,25.9,1008.0,84,25,36.7
-25.75,28.19,26.0,8.1,13.0,1025.0,21,0,24.5
37.57,127.0,17.0,3.8,6.1,1018.0,88,0,17.0
12.15,24.45,39.1,6.3,10.1,1005.0,6,0,38.7
40.4,-3.68,21.0,2.2,3.6,1011.0,26,50,21.0
6.93,79.85,25.0,5.6,9.0,1007.0,100,50,27.8
15.59,32.53,42.5,4.5,7.2,1003.0,7,4,43.8
5.83,-55.17,29.2,4.9,7.9,1014.0,74,62,33.8
59.33,18.05,22.0,12.5,20.2,1016.0,35,0,23.8
46.92,7.47,17.0,8.1,13.0,1011.0,55,75,17.0
33.5,36.3,33.0,15.0,24.1,1014.0,14,50,30.9
38.56,68.77,22.0,9.4,15.1,1015.0,57,0,24.6
-6.18,35.75,30.0,6.9,11.2,1015.0,38,25,29.5
13.75,100.52,31.0,5.6,9.0,1005.0,75,25,36.5
-8.56,125.57,24.5,7.2,11.5,1011.0,74,8,26.2
43.81,23.24,23.0,6.9,11.2,1015.0,47,0,24.8
-21.13,-175.2,25.0,9.4,15.1,1012.0,94,37,27.4
10.65,-61.52,30.0,12.5,20.2,1015.0,79,50,33.6
36.8,10.18,32.0,4.3,6.8,1009.0,41,25,32.7
39.93,32.86,27.0,15.0,24.1,1015.0,34,25,27.2
37.95,58.38,15.0,4.3,6.8,1017.0,88,100,15.8
-8.52,179.22,29.0,2.2,3.6,1006.0,84,50,33.8
0.32,32.57,25.0,9.4,15.1,1015.0,74,25,26.1
50.43,30.52,19.8,4.0,6.5,1017.0,49,76,19.8
24.47,54.37,35.0,9.4,15.1,1004.0,35,0,45.9
51.52,-0.11,18.0,6.9,11.2,1013.0,68,50,18.0
46.6,-120.49,8.9,2.2,3.6,1016.0,63,100,7.8
-34.86,-56.17,12.0,11.9,19.1,1026.0,62,50,10.0
41.32,69.25,24.0,6.9,11.2,1013.0,47,0,25.5
-17.73,168.32,25.0,9.8,15.8,1008.0,92,88,27.8
10.5,-66.92,28.0,5.6,9.0,1015.0,79,50,30.2
21.03,105.85,29.0,10.5,16.9,1003.0,89,100,37.9
15.35,44.21,25.6,17.4,28.1,1011.0,25,0,24.7
-15.42,28.28,25.7,8.9,14.4,1014.0,33,20,25.4
-17.82,31.04,25.1,5.4,8.6,1016.0,9,0,23.9
34.52,69.18,16.9,4.0,6.5,1010.0,52,75,16.9
41.33,19.82,28.0,5.6,9.0,1010.0,66,25,29.9
36.76,3.05,23.0,12.5,20.2,1010.0,50,25,24.7
42.5,1.52,11.5,7.6,12.2,1008.0,69,56,10.1
-8.84,13.23,29.0,11.9,19.1,1008.0,70,25,33.0
17.12,-61.85,30.0,8.1,13.0,1016.0,70,25,36.2
-34.59,-58.67,10.0,2.2,3.6,1027.0,62,0,10.3
40.18,44.51,21.0,6.9,11.2,1012.0,26,37,21.0
-35.28,149.22,-1.0,6.9,11.2,1022.0,93,0,-2.4
48.2,16.37,23.0,5.6,9.0,1011.0,47,25,24.7
40.4,49.88,18.0,20.6,33.1,1016.0,64,50,18.0
25.08,-77.35,29.0,11.9,19.1,1016.0,79,50,34.6
26.24,50.58,32.0,17.4,28.1,1005.0,38,0,36.6
23.72,90.41,30.8,11.2,18.0,1001.0,64,15,35.5
13.1,-59.62,30.0,18.6,29.9,1015.0,79,50,36.2
53.9,27.57,21.0,11.9,19.1,1014.0,49,62,21.0
50.83,4.33,20.0,8.1,13.0,1012.0,64,25,20.0
17.25,-88.77,30.0,5.6,9.0,1011.0,84,50,41.3
6.48,2.62,31.3,7.8,12.6,1009.0,64,76,36.8
27.48,89.6,10.5,3.8,6.1,1012.0,92,70,10.0
-19.04,-65.26,13.5,5.4,8.6,1019.0,69,23,13.0
43.85,18.38,26.0,2.2,3.6,1011.0,37,50,26.4
-24.65,25.91,27.0,4.3,6.8,1024.0,30,0,25.3
-2.08,-58.17,27.2,3.6,5.8,1013.0,87,64,31.6
4.88,114.93,28.0,2.2,3.6,1007.0,89,25,33.7
42.68,23.32,16.0,8.1,13.0,1016.0,94,100,16.0
12.37,-1.52,39.9,6.5,10.4,1005.0,26,10,42.2
-3.38,29.36,22.0,7.6,12.2,1010.0,76,87,24.5
-24.37,46.45,21.2,10.7,17.3,1019.0,74,78,21.2
14.93,-23.51,27.0,23.0,37.1,1015.0,58,25,29.2
11.55,104.92,32.0,5.6,9.0,1003.0,71,50,38.2
3.87,11.52,32.0,2.2,3.6,1013.0,56,75,35.5
45.42,-75.7,18.0,4.3,6.8,1017.0,77,0,18.0
4.37,18.58,30.0,2.2,3.6,1010.0,59,25,38.6
12.11,15.05,42.2,7.6,12.2,1003.0,6,0,43.4
-33.45,-70.67,3.0,3.8,6.1,1022.0,81,0,2.5
39.93,116.39,20.0,9.4,15.1,1016.0,64,0,20.0
43.32,24.7,16.6,5.6,9.0,1015.0,91,62,16.6
-11.7,43.24,26.4,18.3,29.5,1013.0,82,86,29.4
-4.26,15.28,33.0,2.2,3.6,1009.0,53,25,33.7
9.97,-84.08,22.0,6.9,11.2,1018.0,78,75,24.6
45.8,16.0,25.0,6.9,11.2,1010.0,57,0,26.1
23.13,-82.36,29.0,6.9,11.2,1015.0,75,25,30.9
35.17,33.37,29.0,12.5,20.2,1010.0,48,0,29.1
50.08,14.47,20.0,3.8,6.1,1011.0,56,50,20.0
-4.3,15.3,33.0,2.2,3.6,1009.0,53,25,33.9
55.67,12.58,20.0,8.1,13.0,1011.0,53,0,20.0
11.6,43.15,32.1,11.6,18.7,1005.0,69,0,39.9
15.3,-61.4,31.0,2.2,3.6,1015.0,63,50,38.5
18.47,-69.9,28.0,4.3,6.8,1016.0,89,50,30.1
-0.22,-78.5,16.4,4.5,7.2,1016.0,61,9,16.5
30.05,31.25,39.0,9.4,15.1,1010.0,13,0,38.5
13.71,-89.2,29.0,2.2,3.6,1011.0,84,50,32.9
3.75,8.78,32.0,9.4,15.1,1009.0,80,50,42.4
